,ISCO-08 Code,ISCO-08 Title EN,2010 SOC Code,2010 SOC Title,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
22635,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14164.0,Inspect products to ensure that specifications are met and to determine if machines need adjustment.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22636,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14165.0,Observe woven cloth to detect weaving defects.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
22637,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14166.0,"Thread yarn, thread, and fabric through guides, needles, and rollers of machines for weaving, knitting, or other processing.",Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22638,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14167.0,"Examine looms to determine causes of loom stoppage, such as warp filling, harness breaks, or mechanical defects.",Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22639,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14168.0,Notify supervisors or repair staff of mechanical malfunctions.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
22640,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14169.0,"Set up, or set up and operate textile machines that perform textile processing and manufacturing operations such as winding, twisting, knitting, weaving, bonding, or stretching.",Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22641,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14170.0,"Start machines, monitor operations, and make adjustments as needed.",Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22642,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14171.0,Inspect machinery to determine whether repairs are needed.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22643,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14172.0,Record information about work completed and machine settings.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22644,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14173.0,"Confer with co-workers to obtain information about orders, processes, or problems.",Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E2,E0,E0,True,T1,0.0,0.0,0.0,0.25,E2
22645,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14174.0,Stop machines when specified amounts of product have been produced.,Core,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22646,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14175.0,"Clean, oil, and lubricate machines, using air hoses, cleaning solutions, rags, oil cans, or grease guns.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22647,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14176.0,Operate machines for test runs to verify adjustments and to obtain product samples.,Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22648,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14177.0,"Wash and blend wool, yarn, or cloth.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22649,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14178.0,Program electronic equipment.,Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22650,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14179.0,"Study guides, loom patterns, samples, charts, or specification sheets, or confer with supervisors or engineering staff to determine setup requirements.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E2,E1,E2,False,T2,1.0,1.0,1.0,0.5,E2
22651,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14180.0,"Repair or replace worn or defective needles and other components, using hand tools.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22652,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14181.0,"Install, level, and align machine components such as gears, chains, guides, dies, cutters, or needles to set up machinery for operation.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22653,8152,Weaving and knitting machine operators,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14182.0,"Adjust machine heating mechanisms, tensions, and speeds to produce specified products.",Supplemental,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22654,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14183.0,Notify supervisors or mechanics of equipment malfunctions.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
22655,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14190.0,"Thread yarn, thread, or fabric through guides, needles, and rollers of machines.",Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22656,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14184.0,"Start machines, monitor operation, and make adjustments as needed.",Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22657,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14192.0,Inspect machinery to determine whether repairs are needed.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22658,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14195.0,Record production data such as numbers and types of bobbins wound.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
22659,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14188.0,Replace depleted supply packages with full packages.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22660,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14196.0,Stop machines when specified amount of products has been produced.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22661,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14186.0,Inspect products to verify that they meet specifications and to determine whether machine adjustment is needed.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22662,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14187.0,"Tend machines that twist together two or more strands of yarn or insert additional twists into single strands of yarn to increase strength, smoothness, or uniformity of yarn.",Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22663,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14189.0,"Observe operations to detect defects, malfunctions, or supply shortages.",Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22664,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14191.0,Operate machines for test runs to verify adjustments and to obtain product samples.,Core,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22665,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14202.0,"Observe bobbins as they are winding and cut threads to remove loaded bobbins, using knives.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22666,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14201.0,"Unwind lengths of yarn, thread, or twine from spools and wind onto bobbins.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22667,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14203.0,Adjust machine settings such as speed or tension to produce products that meet specifications.,Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22668,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14197.0,"Study guides, samples, charts, and specification sheets, or confer with supervisors or engineering staff to determine setup requirements.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E2,E1,E0,False,T1,1.0,1.0,1.0,0.25,E2
22669,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14200.0,Tend spinning frames that draw out and twist roving or sliver into yarn.,Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22670,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14205.0,Remove spindles from machines and bobbins from spindles.,Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22671,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14199.0,"Install, level, and align machine components such as gears, chains, guides, dies, cutters, or needles to set up machinery for operation.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22672,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14193.0,Place bobbins on spindles and insert spindles into bobbin-winding machines.,Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22673,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14185.0,"Tend machines with multiple winding units that wind thread onto shuttle bobbins for use on sewing machines or other kinds of bobbins for sole-stitching, knitting, or weaving machinery.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22674,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14206.0,"Repair or replace worn or defective parts or components, using hand tools.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22675,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14198.0,"Measure bobbins periodically, using gauges, and turn screws to adjust tension if bobbins are not of specified size.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22676,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14204.0,"Clean, oil, and lubricate machines, using air hoses, cleaning solutions, rags, oilcans, and grease guns.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22677,8151,"Fibre preparing, spinning and winding machine operators",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",14194.0,"Tend machines that wind wire onto bobbins, preparatory to formation of wire netting used in reinforcing sheet glass.",Supplemental,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22678,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14208.0,"Set up, operate, or tend machines that extrude and form filaments from synthetic materials such as rayon, fiberglass, or liquid polymers.",Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22679,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14214.0,Press buttons to stop machines when processes are complete or when malfunctions are detected.,Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22680,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14213.0,"Notify other workers of defects, and direct them to adjust extruding and forming machines.",Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22681,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14216.0,"Observe machine operations, control boards, and gauges to detect malfunctions such as clogged bushings and defective binder applicators.",Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22682,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14209.0,"Load materials into extruding and forming machines, using hand tools, and adjust feed mechanisms to set feed rates.",Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22683,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14211.0,Move controls to activate and adjust extruding and forming machines.,Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22684,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14212.0,Record details of machine malfunctions.,Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22685,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14220.0,"Clean and maintain extruding and forming machines, using hand tools.",Core,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22686,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14215.0,"Observe flow of finish across finish rollers, and turn valves to adjust flow to specifications.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22687,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14219.0,"Remove polymer deposits from spinnerettes and equipment, using silicone spray, brass chisels, and bronze-wool pads.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22688,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14218.0,Press metering-pump buttons and turn valves to stop flow of polymers.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22689,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14224.0,"Record operational data on tags, and attach tags to machines.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E2,E0,E1,False,T3,0.0,0.0,0.0,0.75,E2
22690,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14223.0,Turn rheostats to obtain specified temperatures in electric furnaces where glass is melted.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22691,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14210.0,Start metering pumps and observe operation of machines and equipment to ensure continuous flow of filaments extruded through spinnerettes and to detect processing defects.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22692,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14207.0,"Remove excess, entangled, or completed filaments from machines, using hand tools.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22693,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14227.0,Wipe finish rollers with cloths and wash finish trays with water when necessary.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22694,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14222.0,Turn petcocks to adjust the flow of binding fluid to sleeves.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22695,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14225.0,Lower pans inside cabinets to catch molten filaments until flow of polymer through packs has stopped.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22696,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14217.0,"Open cabinet doors to cut multifilament threadlines away from guides, using scissors.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22697,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14226.0,"Pull extruded fiberglass filaments over sleeves where binding solution is applied, and into grooves of graphite shoes that bind filaments into single strands of sliver.",Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22698,8181,Glass and ceramics plant operators,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14221.0,Pass sliver strands through openings in floors to workers on floors below who wind slivers onto tubes.,Supplemental,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22699,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12200.0,"Create a master pattern for each size within a range of garment sizes, using charts, drafting instruments, computers, or grading devices.",Core,Fabric and Apparel Patternmakers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
22700,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,20930.0,Input specifications into computers to assist with pattern design and pattern cutting.,Core,Fabric and Apparel Patternmakers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22701,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12198.0,"Draw details on outlined parts to indicate where parts are to be joined, as well as the positions of pleats, pockets, buttonholes, and other features, using computers or drafting instruments.",Core,Fabric and Apparel Patternmakers,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
22702,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,20931.0,Make adjustments to patterns after fittings.,Core,Fabric and Apparel Patternmakers,E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
22703,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12206.0,"Compute dimensions of patterns according to sizes, considering stretching of material.",Core,Fabric and Apparel Patternmakers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
22704,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12205.0,"Mark samples and finished patterns with information, such as garment size, section, style, identification, and sewing instructions.",Core,Fabric and Apparel Patternmakers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
22705,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12201.0,"Draw outlines of pattern parts by adapting or copying existing patterns, or by drafting new patterns.",Core,Fabric and Apparel Patternmakers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
22706,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12197.0,Test patterns by making and fitting sample garments.,Core,Fabric and Apparel Patternmakers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22707,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12203.0,"Position and cut out master or sample patterns, using scissors and knives, or print out copies of patterns, using computers.",Core,Fabric and Apparel Patternmakers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
22708,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12202.0,Create a paper pattern from which to mass-produce a design concept.,Core,Fabric and Apparel Patternmakers,E2,E2,E2,False,T0,0.0,0.5,1.0,0.0,E2
22709,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12204.0,"Discuss design specifications with designers, and convert their original models of garments into patterns of separate parts that can be laid out on a length of fabric.",Core,Fabric and Apparel Patternmakers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
22710,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12207.0,"Examine sketches, sample articles, and design specifications to determine quantities, shapes, and sizes of pattern parts, and to determine the amount of material or fabric required to make a product.",Core,Fabric and Apparel Patternmakers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
22711,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12199.0,"Determine the best layout of pattern pieces to minimize waste of material, and mark fabric accordingly.",Core,Fabric and Apparel Patternmakers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
22712,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,20932.0,Create design specifications to provide instructions on garment sewing and assembly.,Core,Fabric and Apparel Patternmakers,E2,E1,E1,True,T2,1.0,1.0,1.0,0.5,E2
22713,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12208.0,"Trace outlines of paper onto cardboard patterns, and cut patterns into parts to make templates.",Core,Fabric and Apparel Patternmakers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22714,7532,Garment and related pattern-makers and cutters,51-6092,Fabric and Apparel Patternmakers,12209.0,"Trace outlines of specified patterns onto material, and cut fabric, using scissors.",Core,Fabric and Apparel Patternmakers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22715,7534,Upholsterers and related workers,51-6093,Upholsterers,14228.0,"Fit, install, and secure material on frames, using hand tools, power tools, glue, cement, or staples.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22716,7534,Upholsterers and related workers,51-6093,Upholsterers,14236.0,"Measure and cut new covering materials, using patterns and measuring and cutting instruments, following sketches and design specifications.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22717,7534,Upholsterers and related workers,51-6093,Upholsterers,14229.0,"Build furniture up with loose fiber stuffing, cotton, felt, or foam padding to form smooth, rounded surfaces.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22718,7534,Upholsterers and related workers,51-6093,Upholsterers,14235.0,"Make, restore, or create custom upholstered furniture, using hand tools and knowledge of fabrics and upholstery methods.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22719,7534,Upholsterers and related workers,51-6093,Upholsterers,14233.0,"Read work orders, and apply knowledge and experience with materials to determine types and amounts of materials required to cover workpieces.",Core,Upholsterers,E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
