,ISCO-08 Code,ISCO-08 Title EN,part,2010 SOC Code,2010 SOC Title,Unnamed: 0,O*NET-SOC Code,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
22104,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16717.0,51-4122,10279.0,"Remove completed workpieces or parts from machinery, using hand tools.",Core,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22105,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16718.0,51-4122,10287.0,Tend auxiliary equipment used in welding processes.,Core,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22106,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16719.0,51-4122,10268.0,Load or feed workpieces into welding machines to join or bond components.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22107,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16720.0,51-4122,10280.0,"Observe meters, gauges, or machine operations to ensure that soldering or brazing processes meet specifications.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22108,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16721.0,51-4122,10266.0,Turn and press knobs and buttons or enter operating instructions into computers to adjust and start welding machines.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E2,E0,E0,True,T1,0.0,0.0,0.0,0.25,E2
22109,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16722.0,51-4122,10283.0,"Compute and record settings for new work, applying knowledge of metal properties, principles of welding, and shop mathematics.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E2,E1,E0,True,T1,1.0,1.0,1.0,0.25,E2
22110,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16723.0,51-4122,10286.0,"Set dials and timing controls to regulate electrical current, gas flow pressure, heating or cooling cycles, or shut-off.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22111,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16724.0,51-4122,10272.0,Record operational information on specified production reports.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
22112,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16725.0,51-4122,10282.0,"Select torch tips, alloys, flux, coil, tubing, or wire, according to metal types or thicknesses, data charts, or records.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
22113,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16726.0,51-4122,10289.0,Fill hoppers and position spouts to direct flow of flux or manually brush flux onto seams of workpieces.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22114,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16727.0,51-4122,10273.0,"Start, monitor, and adjust robotic welding production lines.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T3,0.0,0.0,0.0,0.75,E0
22115,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16728.0,51-4122,10288.0,"Devise or build fixtures or jigs used to hold parts in place during welding, brazing, or soldering.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22116,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16729.0,51-4122,10291.0,Add chemicals or materials to workpieces or machines to facilitate bonding or to cool workpieces.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22117,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16730.0,51-4122,10294.0,Immerse completed workpieces into water or acid baths to cool and clean components.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22118,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16731.0,51-4122,10278.0,"Dress electrodes, using tip dressers, files, emery cloths, or dressing wheels.",Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22119,7212,Welders and flamecutters,*,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",16732.0,51-4122,10293.0,Anneal finished workpieces to relieve internal stress.,Supplemental,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22120,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16733.0,51-4191,12087.0,"Read production schedules and work orders to determine processing sequences, furnace temperatures, and heat cycle requirements for objects to be heat-treated.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22121,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16734.0,51-4191,12088.0,Record times that parts are removed from furnaces to document that objects have attained specified temperatures for specified times.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22122,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16735.0,51-4191,12094.0,"Adjust controls to maintain temperatures and heating times, using thermal instruments and charts, dials and gauges of furnaces, and color of stock in furnaces to make setting determinations.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22123,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16736.0,51-4191,12107.0,"Start conveyors and open furnace doors to load stock, or signal crane operators to uncover soaking pits and lower ingots into them.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22124,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16737.0,51-4191,12089.0,"Set up and operate or tend machines, such as furnaces, baths, flame-hardening machines, and electronic induction machines, that harden, anneal, and heat-treat metal.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22125,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16738.0,51-4191,12091.0,"Remove parts from furnaces after specified times, and air dry or cool parts in water, oil brine, or other baths.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22126,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16739.0,51-4191,12099.0,Move controls to light gas burners and to adjust gas and water flow and flame temperature.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22127,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16740.0,51-4191,12093.0,Instruct new workers in machine operation.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E2,False,T1,0.0,0.0,0.0,0.25,E0
22128,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16741.0,51-4191,12095.0,"Determine flame temperatures, current frequencies, heating cycles, and induction heating coils needed, based on degree of hardness required and properties of stock to be treated.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22129,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16742.0,51-4191,12090.0,"Determine types and temperatures of baths and quenching media needed to attain specified part hardness, toughness, and ductility, using heat-treating charts and knowledge of methods, equipment, and metals.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22130,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16743.0,51-4191,12098.0,Set up and operate die-quenching machines to prevent parts from warping.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22131,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16744.0,51-4191,12104.0,"Examine parts to ensure metal shades and colors conform to specifications, using knowledge of metal heat-treating.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22132,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16745.0,51-4191,12112.0,Set and adjust speeds of reels and conveyors for prescribed time cycles to pass parts through continuous furnaces.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22133,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16746.0,51-4191,12096.0,"Load parts into containers and place containers on conveyors to be inserted into furnaces, or insert parts into furnaces.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22134,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16747.0,51-4191,12102.0,"Test parts for hardness, using hardness testing equipment, or by examining and feeling samples.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22135,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16748.0,51-4191,12110.0,"Place completed workpieces on conveyors, using cold rods, tongs, or chain hoists, or signal crane operators to transport them to subsequent stations.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22136,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16749.0,51-4191,12101.0,Signal forklift operators to deposit or extract containers of parts into and from furnaces and quenching rinse tanks.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22137,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16750.0,51-4191,12097.0,"Mount workpieces in fixtures, on arbors, or between centers of machines.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22138,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16751.0,51-4191,12100.0,Reduce heat when processing is complete to allow parts to cool in furnaces or machinery.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22139,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16752.0,51-4191,12113.0,"Mount fixtures and industrial coils on machines, using hand tools.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22140,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16753.0,51-4191,12108.0,"Heat billets, bars, plates, rods, and other stock to specified temperatures preparatory to forging, rolling, or processing, using oil, gas, or electrical furnaces.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22141,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16754.0,51-4191,12092.0,"Position stock in furnaces, using tongs, chain hoists, or pry bars.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22142,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16755.0,51-4191,12106.0,"Repair, replace, and maintain furnace equipment as needed, using hand tools.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22143,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16756.0,51-4191,12109.0,"Clean oxides and scales from parts or fittings, using steam sprays or chemical and water baths.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22144,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16757.0,51-4191,12111.0,"Stamp heat-treatment identification marks on parts, using hammers and punches.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22145,8121,Metal processing plant operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16758.0,51-4191,12116.0,"Position parts in plastic bags, and seal bags with irons.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22146,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16733.0,51-4191,12087.0,"Read production schedules and work orders to determine processing sequences, furnace temperatures, and heat cycle requirements for objects to be heat-treated.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22147,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16734.0,51-4191,12088.0,Record times that parts are removed from furnaces to document that objects have attained specified temperatures for specified times.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22148,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16735.0,51-4191,12094.0,"Adjust controls to maintain temperatures and heating times, using thermal instruments and charts, dials and gauges of furnaces, and color of stock in furnaces to make setting determinations.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22149,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16736.0,51-4191,12107.0,"Start conveyors and open furnace doors to load stock, or signal crane operators to uncover soaking pits and lower ingots into them.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22150,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16737.0,51-4191,12089.0,"Set up and operate or tend machines, such as furnaces, baths, flame-hardening machines, and electronic induction machines, that harden, anneal, and heat-treat metal.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22151,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16738.0,51-4191,12091.0,"Remove parts from furnaces after specified times, and air dry or cool parts in water, oil brine, or other baths.",Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22152,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16739.0,51-4191,12099.0,Move controls to light gas burners and to adjust gas and water flow and flame temperature.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22153,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16740.0,51-4191,12093.0,Instruct new workers in machine operation.,Core,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E2,False,T1,0.0,0.0,0.0,0.25,E0
22154,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16741.0,51-4191,12095.0,"Determine flame temperatures, current frequencies, heating cycles, and induction heating coils needed, based on degree of hardness required and properties of stock to be treated.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22155,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16742.0,51-4191,12090.0,"Determine types and temperatures of baths and quenching media needed to attain specified part hardness, toughness, and ductility, using heat-treating charts and knowledge of methods, equipment, and metals.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
22156,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16743.0,51-4191,12098.0,Set up and operate die-quenching machines to prevent parts from warping.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22157,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16744.0,51-4191,12104.0,"Examine parts to ensure metal shades and colors conform to specifications, using knowledge of metal heat-treating.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22158,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16745.0,51-4191,12112.0,Set and adjust speeds of reels and conveyors for prescribed time cycles to pass parts through continuous furnaces.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22159,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16746.0,51-4191,12096.0,"Load parts into containers and place containers on conveyors to be inserted into furnaces, or insert parts into furnaces.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22160,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16747.0,51-4191,12102.0,"Test parts for hardness, using hardness testing equipment, or by examining and feeling samples.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22161,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16748.0,51-4191,12110.0,"Place completed workpieces on conveyors, using cold rods, tongs, or chain hoists, or signal crane operators to transport them to subsequent stations.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22162,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16749.0,51-4191,12101.0,Signal forklift operators to deposit or extract containers of parts into and from furnaces and quenching rinse tanks.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22163,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16750.0,51-4191,12097.0,"Mount workpieces in fixtures, on arbors, or between centers of machines.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22164,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16751.0,51-4191,12100.0,Reduce heat when processing is complete to allow parts to cool in furnaces or machinery.,Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22165,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16752.0,51-4191,12113.0,"Mount fixtures and industrial coils on machines, using hand tools.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22166,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16753.0,51-4191,12108.0,"Heat billets, bars, plates, rods, and other stock to specified temperatures preparatory to forging, rolling, or processing, using oil, gas, or electrical furnaces.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22167,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16754.0,51-4191,12092.0,"Position stock in furnaces, using tongs, chain hoists, or pry bars.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22168,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16755.0,51-4191,12106.0,"Repair, replace, and maintain furnace equipment as needed, using hand tools.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22169,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16756.0,51-4191,12109.0,"Clean oxides and scales from parts or fittings, using steam sprays or chemical and water baths.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22170,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16757.0,51-4191,12111.0,"Stamp heat-treatment identification marks on parts, using hammers and punches.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22171,8142,Plastic products machine operators,*,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16758.0,51-4191,12116.0,"Position parts in plastic bags, and seal bags with irons.",Supplemental,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22172,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16759.0,51-4192,10298.0,"Mark curves, lines, holes, dimensions, and welding symbols onto workpieces, using scribes, soapstones, punches, and hand drills.",Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22173,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16760.0,51-4192,10302.0,"Plan locations and sequences of cutting, drilling, bending, rolling, punching, and welding operations, using compasses, protractors, dividers, and rules.",Core,"Layout Workers, Metal and Plastic",E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
22174,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16761.0,51-4192,10295.0,Fit and align fabricated parts to be welded or assembled.,Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22175,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16762.0,51-4192,10300.0,"Locate center lines and verify template positions, using measuring instruments such as gauge blocks, height gauges, and dial indicators.",Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22176,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16763.0,51-4192,10296.0,"Plan and develop layouts from blueprints and templates, applying knowledge of trigonometry, design, effects of heat, and properties of metals.",Core,"Layout Workers, Metal and Plastic",E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
22177,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16764.0,51-4192,10297.0,"Lay out and fabricate metal structural parts such as plates, bulkheads, and frames.",Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22178,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16765.0,51-4192,10299.0,"Compute layout dimensions, and determine and mark reference points on metal stock or workpieces for further processing, such as welding and assembly.",Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22179,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16766.0,51-4192,10301.0,"Lift and position workpieces in relation to surface plates, manually or with hoists, and using parallel blocks and angle plates.",Core,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22180,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16767.0,51-4192,10304.0,"Design and prepare templates of wood, paper, or metal.",Core,"Layout Workers, Metal and Plastic",E2,E0,E0,False,T0,0.0,0.0,0.0,0.0,E2
22181,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16768.0,51-4192,10307.0,"Install doors, hatches, brackets, and clips.",Supplemental,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22182,7213,Sheet-metal workers,*,51-4192,"Layout Workers, Metal and Plastic",16769.0,51-4192,10305.0,Brace parts in position within hulls or ships for riveting or welding.,Supplemental,"Layout Workers, Metal and Plastic",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
