onet_soc,task_id,title,task_type,pE0_mean,pE1_mean,pE2_mean,pE0_sd,pE1_sd,pE2_sd,alpha_soft_mean,beta_soft_mean,zeta_soft_mean,hard_label_mean_probs,mean_confidence,n_runs
43-5041.00,11318.0,"Meter Readers, Utilities",Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5041.00,11315.0,"Meter Readers, Utilities",Core,0.6891666666666666,0.08333333333333333,0.2275,0.08367430244040812,0.023570226039551587,0.060104076400856556,0.08333333333333333,0.19708333333333336,0.31083333333333335,E0,0.7666666666666666,3
43-5041.00,11316.0,"Meter Readers, Utilities",Core,0.9,0.0,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,0.0,0.05000000000000001,0.10000000000000002,E0,0.9,3
43-5041.00,20904.0,"Meter Readers, Utilities",Core,0.9516666666666667,0.016666666666666666,0.03166666666666667,0.0683536555146996,0.023570226039551587,0.04478342947514801,0.016666666666666666,0.0325,0.04833333333333334,E0,0.9,3
43-5041.00,11320.0,"Meter Readers, Utilities",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9166666666666666,3
43-5041.00,11319.0,"Meter Readers, Utilities",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9,3
43-5051.00,11322.0,Postal Service Clerks,Core,0.26999999999999996,0.10000000000000002,0.63,0.07348469228349536,1.3877787807814457e-17,0.07348469228349536,0.10000000000000002,0.41500000000000004,0.73,E2,0.8333333333333334,3
43-5051.00,11326.0,Postal Service Clerks,Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.7666666666666666,3
43-5051.00,11330.0,Postal Service Clerks,Core,0.5991666666666666,0.08333333333333333,0.3175,0.1839874693800882,0.023570226039551587,0.1657181341917655,0.08333333333333333,0.24208333333333334,0.4008333333333334,E0,0.8166666666666668,3
43-5051.00,11323.0,Postal Service Clerks,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5051.00,11327.0,Postal Service Clerks,Core,0.17000000000000004,0.6666666666666666,0.16333333333333333,0.050990195135927854,0.04714045207910316,0.09030811456096043,0.6666666666666666,0.7483333333333334,0.83,E1,0.8000000000000002,3
43-5051.00,11338.0,Postal Service Clerks,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5051.00,11325.0,Postal Service Clerks,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.8000000000000002,3
43-5051.00,11321.0,Postal Service Clerks,Supplemental,0.36000000000000004,0.10000000000000002,0.54,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.10000000000000002,0.36999999999999994,0.64,E2,0.8000000000000002,3
43-5051.00,11324.0,Postal Service Clerks,Supplemental,0.3333333333333333,0.16666666666666666,0.5,0.018856180831641232,0.047140452079103175,0.02828427124746193,0.16666666666666666,0.4166666666666667,0.6666666666666666,E2,0.7666666666666666,3
43-5051.00,11328.0,Postal Service Clerks,Supplemental,0.3466666666666667,0.13333333333333333,0.52,0.018856180831641232,0.047140452079103175,0.02828427124746193,0.13333333333333333,0.3933333333333333,0.6533333333333333,E2,0.7666666666666666,3
43-5051.00,11336.0,Postal Service Clerks,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5051.00,11333.0,Postal Service Clerks,Supplemental,0.8433333333333334,0.03333333333333333,0.12333333333333334,0.15627610892974722,0.047140452079103175,0.11145502331533659,0.03333333333333333,0.09500000000000001,0.15666666666666665,E0,0.8666666666666667,3
43-5051.00,11335.0,Postal Service Clerks,Supplemental,0.31666666666666665,0.3666666666666667,0.31666666666666665,0.02357022603955158,0.04714045207910319,0.02357022603955158,0.3666666666666667,0.525,0.6833333333333332,E1,0.6999999999999998,3
43-5051.00,11329.0,Postal Service Clerks,Supplemental,0.45,0.10000000000000002,0.45,0.12727922061357858,1.3877787807814457e-17,0.12727922061357858,0.10000000000000002,0.325,0.5499999999999999,E0,0.6999999999999998,3
43-5051.00,11332.0,Postal Service Clerks,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.8000000000000002,3
43-5051.00,11334.0,Postal Service Clerks,Supplemental,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
43-5051.00,11339.0,Postal Service Clerks,Supplemental,0.7833333333333333,0.06666666666666667,0.15000000000000002,0.15755069730795299,0.047140452079103175,0.11224972160321825,0.06666666666666667,0.1416666666666667,0.21666666666666667,E0,0.7999999999999999,3
43-5051.00,11337.0,Postal Service Clerks,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5051.00,11331.0,Postal Service Clerks,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9,3
43-5051.00,20905.0,Postal Service Clerks,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5051.00,11340.0,Postal Service Clerks,Supplemental,0.9066666666666666,0.03333333333333333,0.060000000000000005,0.13199326582148888,0.047140452079103175,0.08485281374238572,0.03333333333333333,0.06333333333333334,0.09333333333333334,E0,0.9333333333333332,3
43-5052.00,20906.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
43-5052.00,11341.0,Postal Service Mail Carriers,Core,0.8125,0.05000000000000001,0.13749999999999998,0.15109323832212568,0.040824829046386304,0.1102837250005639,0.05000000000000001,0.11875000000000001,0.1875,E0,0.8333333333333334,3
43-5052.00,11344.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5052.00,11342.0,Postal Service Mail Carriers,Core,0.6891666666666666,0.08333333333333333,0.2275,0.08367430244040812,0.023570226039551587,0.060104076400856556,0.08333333333333333,0.19708333333333336,0.31083333333333335,E0,0.8166666666666668,3
43-5052.00,11343.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5052.00,11351.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
43-5052.00,11346.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
43-5052.00,11348.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5052.00,11345.0,Postal Service Mail Carriers,Core,0.9666666666666667,0.0,0.03333333333333333,0.04714045207910316,0.0,0.047140452079103175,0.0,0.016666666666666666,0.03333333333333333,E0,0.9,3
43-5052.00,11350.0,Postal Service Mail Carriers,Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5052.00,11353.0,Postal Service Mail Carriers,Core,0.6575,0.08333333333333333,0.2591666666666667,0.038890872965260066,0.023570226039551587,0.015320646925708543,0.08333333333333333,0.21291666666666667,0.34249999999999997,E0,0.7333333333333334,3
43-5052.00,11349.0,Postal Service Mail Carriers,Core,0.9666666666666667,0.0,0.03333333333333333,0.04714045207910316,0.0,0.047140452079103175,0.0,0.016666666666666666,0.03333333333333333,E0,0.9333333333333332,3
43-5052.00,11347.0,Postal Service Mail Carriers,Core,0.40666666666666673,0.13333333333333333,0.46,0.09568466729604883,0.047140452079103175,0.07483314773547882,0.13333333333333333,0.36333333333333334,0.5933333333333334,E2,0.7333333333333334,3
43-5052.00,11352.0,Postal Service Mail Carriers,Core,0.8383333333333334,0.03333333333333333,0.12833333333333333,0.04360491817317044,0.023570226039551587,0.020034692133618838,0.03333333333333333,0.09749999999999999,0.16166666666666665,E0,0.8333333333333334,3
43-5052.00,11354.0,Postal Service Mail Carriers,Core,0.29000000000000004,0.5333333333333333,0.17666666666666667,0.04546060565661949,0.1699673171197595,0.12498888839501782,0.5333333333333333,0.6216666666666666,0.71,E1,0.7333333333333334,3
43-5052.00,11355.0,Postal Service Mail Carriers,Core,0.66,0.10000000000000002,0.24000000000000002,0.04242640687119283,1.3877787807814457e-17,0.042426406871192854,0.10000000000000002,0.22,0.34,E0,0.8666666666666667,3
43-5052.00,11356.0,Postal Service Mail Carriers,Core,0.8075,0.05000000000000001,0.1425,0.03878358759406698,6.938893903907228e-18,0.038783587594066984,0.05000000000000001,0.12125000000000001,0.1925,E0,0.85,3
43-5052.00,11357.0,Postal Service Mail Carriers,Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.7333333333333334,3
43-5052.00,11359.0,Postal Service Mail Carriers,Supplemental,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.8666666666666667,3
43-5052.00,11358.0,Postal Service Mail Carriers,Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5052.00,11361.0,Postal Service Mail Carriers,Supplemental,0.7533333333333333,0.06666666666666667,0.18000000000000002,0.17441967269268172,0.047140452079103175,0.12727922061357858,0.06666666666666667,0.15666666666666668,0.24666666666666667,E0,0.7666666666666666,3
43-5052.00,11360.0,Postal Service Mail Carriers,Supplemental,0.26999999999999996,0.10000000000000002,0.63,0.07348469228349536,1.3877787807814457e-17,0.07348469228349536,0.10000000000000002,0.41500000000000004,0.73,E2,0.8333333333333334,3
43-5053.00,8221.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5053.00,8219.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Core,0.36000000000000004,0.10000000000000002,0.54,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.10000000000000002,0.36999999999999994,0.64,E2,0.7666666666666666,3
43-5053.00,8227.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5053.00,8213.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.27,0.10000000000000002,0.63,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.41500000000000004,0.73,E2,0.8000000000000002,3
43-5053.00,8222.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5053.00,8214.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.8866666666666667,0.016666666666666666,0.09666666666666668,0.09843215373488934,0.023570226039551587,0.07760297817881878,0.016666666666666666,0.065,0.11333333333333333,E0,0.8833333333333333,3
43-5053.00,8226.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5053.00,8223.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.9,0.0,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,0.0,0.05000000000000001,0.10000000000000002,E0,0.9,3
43-5053.00,8229.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5053.00,8218.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.9025,0.016666666666666666,0.08083333333333333,0.07860767562182885,0.023570226039551587,0.05973320312485808,0.016666666666666666,0.05708333333333334,0.09749999999999999,E0,0.8833333333333333,3
43-5053.00,8224.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
43-5053.00,8217.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5053.00,8231.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5053.00,8220.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.6924999999999999,0.03333333333333333,0.27416666666666667,0.09710389624864015,0.023570226039551587,0.09866469592626444,0.03333333333333333,0.17041666666666666,0.3075,E0,0.6999999999999998,3
43-5053.00,8225.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.9,0.0,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,0.0,0.05000000000000001,0.10000000000000002,E0,0.9,3
43-5053.00,8230.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9333333333333332,3
43-5053.00,8228.0,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Supplemental,0.6891666666666666,0.05000000000000001,0.2608333333333333,0.23579946753309028,0.040824829046386304,0.19816169043373535,0.05000000000000001,0.18041666666666667,0.31083333333333335,E0,0.8333333333333334,3
43-5061.00,11370.0,"Production, Planning, and Expediting Clerks",Core,0.32666666666666666,0.3,0.3733333333333333,0.03299831645537222,0.0,0.03299831645537222,0.3,0.48666666666666664,0.6733333333333332,E2,0.6999999999999998,3
43-5061.00,11365.0,"Production, Planning, and Expediting Clerks",Core,0.29333333333333333,0.26666666666666666,0.43999999999999995,0.018856180831641308,0.04714045207910316,0.0282842712474619,0.26666666666666666,0.48666666666666664,0.7066666666666667,E2,0.6999999999999998,3
43-5061.00,11363.0,"Production, Planning, and Expediting Clerks",Core,0.33,0.2333333333333333,0.4366666666666667,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.2333333333333333,0.45166666666666666,0.6699999999999999,E2,0.6999999999999998,3
43-5061.00,11372.0,"Production, Planning, and Expediting Clerks",Core,0.32000000000000006,0.20000000000000004,0.48,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.44,0.68,E2,0.6999999999999998,3
43-5061.00,11366.0,"Production, Planning, and Expediting Clerks",Core,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
43-5061.00,11368.0,"Production, Planning, and Expediting Clerks",Core,0.32666666666666666,0.3,0.3733333333333333,0.03299831645537222,0.0,0.03299831645537222,0.3,0.48666666666666664,0.6733333333333332,E2,0.6999999999999998,3
43-5061.00,11364.0,"Production, Planning, and Expediting Clerks",Core,0.3433333333333333,0.19999999999999998,0.4566666666666667,0.016996731711975913,0.0816496580927726,0.07930251502246882,0.19999999999999998,0.4283333333333333,0.6566666666666666,E2,0.6999999999999998,3
43-5061.00,11375.0,"Production, Planning, and Expediting Clerks",Core,0.31666666666666665,0.26666666666666666,0.4166666666666667,0.028674417556808763,0.04714045207910316,0.053124591501697425,0.26666666666666666,0.47500000000000003,0.6833333333333332,E2,0.6999999999999998,3
43-5061.00,11371.0,"Production, Planning, and Expediting Clerks",Core,0.27999999999999997,0.3,0.42,0.0,0.0,0.0,0.3,0.51,0.7200000000000001,E2,0.6999999999999998,3
43-5061.00,11362.0,"Production, Planning, and Expediting Clerks",Supplemental,0.5358333333333333,0.13333333333333333,0.3308333333333333,0.08451659929005399,0.02357022603955158,0.0675257152662763,0.13333333333333333,0.29875,0.46416666666666667,E0,0.6999999999999998,3
43-5061.00,11377.0,"Production, Planning, and Expediting Clerks",Supplemental,0.27999999999999997,0.3,0.42,0.0,0.0,0.0,0.3,0.51,0.7200000000000001,E2,0.6999999999999998,3
43-5061.00,11369.0,"Production, Planning, and Expediting Clerks",Supplemental,0.2866666666666666,0.3333333333333333,0.37999999999999995,0.009428090415820642,0.04714045207910319,0.0565685424949238,0.3333333333333333,0.5233333333333333,0.7133333333333333,E2,0.7333333333333334,3
43-5061.00,11373.0,"Production, Planning, and Expediting Clerks",Supplemental,0.3,0.2333333333333333,0.4666666666666666,0.03559026084010436,0.09428090415820634,0.11897712198383166,0.2333333333333333,0.4666666666666666,0.6999999999999998,E2,0.7666666666666666,3
43-5061.00,11367.0,"Production, Planning, and Expediting Clerks",Supplemental,0.31666666666666665,0.26666666666666666,0.4166666666666667,0.028674417556808763,0.04714045207910316,0.053124591501697425,0.26666666666666666,0.47500000000000003,0.6833333333333332,E2,0.6999999999999998,3
43-5061.00,11376.0,"Production, Planning, and Expediting Clerks",Supplemental,0.27999999999999997,0.3,0.42,0.0,0.0,0.0,0.3,0.51,0.7200000000000001,E2,0.6999999999999998,3
43-5061.00,11374.0,"Production, Planning, and Expediting Clerks",Supplemental,0.3066666666666667,0.2333333333333333,0.45999999999999996,0.018856180831641308,0.04714045207910316,0.0282842712474619,0.2333333333333333,0.4633333333333334,0.6933333333333334,E2,0.6999999999999998,3
43-5061.00,11378.0,"Production, Planning, and Expediting Clerks",Supplemental,0.32666666666666666,0.3,0.3733333333333333,0.03299831645537222,0.0,0.03299831645537222,0.3,0.48666666666666664,0.6733333333333332,E2,0.6999999999999998,3
43-5071.00,20276.0,"Shipping, Receiving, and Inventory Clerks",Core,0.33,0.10000000000000002,0.57,0.04242640687119284,1.3877787807814457e-17,0.04242640687119284,0.10000000000000002,0.385,0.6699999999999999,E2,0.8000000000000002,3
43-5071.00,4742.0,"Shipping, Receiving, and Inventory Clerks",Core,0.5266666666666667,0.13333333333333333,0.34,0.1461354014452198,0.047140452079103175,0.09899494936611664,0.13333333333333333,0.30333333333333334,0.47333333333333333,E0,0.7666666666666666,3
43-5071.00,4737.0,"Shipping, Receiving, and Inventory Clerks",Core,0.06,0.6999999999999998,0.24000000000000007,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.6999999999999998,0.82,0.94,E1,0.8000000000000002,3
43-5071.00,20277.0,"Shipping, Receiving, and Inventory Clerks",Core,0.81,0.03333333333333333,0.15666666666666668,0.12727922061357858,0.047140452079103175,0.0801387685344754,0.03333333333333333,0.11166666666666668,0.19000000000000003,E0,0.8666666666666667,3
43-5071.00,4739.0,"Shipping, Receiving, and Inventory Clerks",Core,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
43-5071.00,4741.0,"Shipping, Receiving, and Inventory Clerks",Core,0.3566666666666667,0.2333333333333333,0.41,0.032998316455372205,0.04714045207910316,0.05354126134736337,0.2333333333333333,0.4383333333333333,0.6433333333333333,E2,0.6999999999999998,3
43-5071.00,20278.0,"Shipping, Receiving, and Inventory Clerks",Core,0.7200000000000001,0.06666666666666667,0.21333333333333335,0.12727922061357858,0.047140452079103175,0.0801387685344754,0.06666666666666667,0.17333333333333334,0.27999999999999997,E0,0.8333333333333334,3
43-5071.00,4740.0,"Shipping, Receiving, and Inventory Clerks",Core,0.32000000000000006,0.20000000000000004,0.48,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.44,0.68,E2,0.6999999999999998,3
43-5071.00,20279.0,"Shipping, Receiving, and Inventory Clerks",Core,0.34,0.26666666666666666,0.3933333333333333,0.01414213562373091,0.04714045207910316,0.061282587702834124,0.26666666666666666,0.4633333333333333,0.6599999999999999,E2,0.6999999999999998,3
43-5071.00,4744.0,"Shipping, Receiving, and Inventory Clerks",Core,0.29000000000000004,0.19999999999999998,0.51,0.021602468994692897,0.0816496580927726,0.08831760866327848,0.19999999999999998,0.455,0.71,E2,0.7333333333333334,3
43-5071.00,19834.0,"Shipping, Receiving, and Inventory Clerks",Supplemental,0.51,0.10000000000000002,0.39000000000000007,0.11224972160321825,1.3877787807814457e-17,0.11224972160321824,0.10000000000000002,0.295,0.49000000000000005,E0,0.6666666666666666,3
43-5111.00,11380.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.27666666666666667,0.2333333333333333,0.49,0.004714045207910295,0.09428090415820634,0.09899494936611666,0.2333333333333333,0.47833333333333333,0.7233333333333333,E2,0.7666666666666666,3
43-5111.00,11383.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.7758333333333334,0.05000000000000001,0.17416666666666666,0.022391714737574,6.938893903907228e-18,0.022391714737574012,0.05000000000000001,0.13708333333333333,0.22416666666666665,E0,0.8333333333333334,3
43-5111.00,11379.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.8000000000000002,3
43-5111.00,11397.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5111.00,11391.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5111.00,11386.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.7666666666666666,3
43-5111.00,11395.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Core,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9,3
43-5111.00,11381.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.29000000000000004,0.19999999999999998,0.51,0.021602468994692897,0.0816496580927726,0.08831760866327848,0.19999999999999998,0.455,0.71,E2,0.7666666666666666,3
43-5111.00,11394.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5111.00,11400.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.3466666666666667,0.20000000000000004,0.4533333333333333,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.4266666666666667,0.6533333333333333,E2,0.6999999999999998,3
43-5111.00,11393.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9,3
43-5111.00,11392.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.4583333333333333,0.15,0.39166666666666666,0.1461924150639226,0.10801234497346433,0.10819221578078324,0.15,0.3458333333333334,0.5416666666666666,E0,0.6999999999999998,3
43-5111.00,11396.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.54,0.10000000000000002,0.36000000000000004,0.12727922061357858,1.3877787807814457e-17,0.12727922061357858,0.10000000000000002,0.28,0.45999999999999996,E0,0.7333333333333334,3
43-5111.00,11382.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.7050000000000001,0.08333333333333333,0.21166666666666667,0.10606601717798211,0.023570226039551587,0.08249579113843056,0.08333333333333333,0.18916666666666668,0.295,E0,0.75,3
43-5111.00,11384.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
43-5111.00,11385.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.27,0.10000000000000002,0.63,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.41500000000000004,0.73,E2,0.8000000000000002,3
43-5111.00,11389.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.5533333333333333,0.10000000000000002,0.3466666666666667,0.24567367696917705,0.08164965809277261,0.18354533197248274,0.10000000000000002,0.2733333333333334,0.4466666666666667,E0,0.7666666666666666,3
43-5111.00,11388.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.36000000000000004,0.10000000000000002,0.54,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.10000000000000002,0.36999999999999994,0.64,E2,0.7333333333333334,3
43-5111.00,11390.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.6999999999999998,3
43-5111.00,11398.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E0,0.9499999999999998,3
43-5111.00,11399.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.2866666666666667,0.13333333333333333,0.58,0.023570226039551605,0.047140452079103175,0.07071067811865477,0.13333333333333333,0.42333333333333334,0.7133333333333333,E2,0.7666666666666666,3
43-5111.00,11387.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supplemental,0.63,0.10000000000000002,0.27,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.23500000000000001,0.36999999999999994,E0,0.8000000000000002,3
43-6011.00,2770.0,Executive Secretaries and Executive Administrative Assistants,Core,0.22666666666666666,0.39999999999999997,0.3733333333333333,0.07542472332656502,0.1414213562373095,0.06599663291074444,0.39999999999999997,0.5866666666666667,0.7733333333333333,E1,0.8000000000000002,3
43-6011.00,2779.0,Executive Secretaries and Executive Administrative Assistants,Core,0.26666666666666666,0.26666666666666666,0.4666666666666666,0.018856180831641207,0.04714045207910316,0.06599663291074441,0.26666666666666666,0.5,0.7333333333333334,E2,0.8000000000000002,3
43-6011.00,2771.0,Executive Secretaries and Executive Administrative Assistants,Core,0.09000000000000001,0.7999999999999999,0.11000000000000003,0.032403703492039304,0.07071067811865477,0.09513148795220225,0.7999999999999999,0.855,0.91,E1,0.8833333333333333,3
43-6011.00,18576.0,Executive Secretaries and Executive Administrative Assistants,Core,0.3499999999999999,0.3,0.3499999999999999,5.551115123125783e-17,0.0,5.551115123125783e-17,0.3,0.4749999999999999,0.6499999999999999,E0,0.6999999999999998,3
43-6011.00,18573.0,Executive Secretaries and Executive Administrative Assistants,Core,0.35666666666666663,0.16666666666666666,0.47666666666666674,0.004714045207910321,0.09428090415820634,0.08956685895029605,0.16666666666666666,0.40499999999999997,0.6433333333333333,E2,0.8000000000000002,3
43-6011.00,2776.0,Executive Secretaries and Executive Administrative Assistants,Core,0.11166666666666665,0.8166666666666668,0.07166666666666666,0.016499158227686123,0.023570226039551553,0.04006938426723768,0.8166666666666668,0.8525,0.8883333333333333,E1,0.9,3
